ID,F_VenclovasLab.csv_F_Voronota_glob_area,F_VenclovasLab.csv_F_Voronota_glob_area_per_atom,F_VenclovasLab.csv_F_Voronota_glob_nonprotein_area,F_VenclovasLab.csv_F_Voronota_glob_sas_energy,F_VenclovasLab.csv_F_Voronota_glob_nonsas_energy_norm,F_VenclovasLab.csv_F_Voronota_iface_atoms,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,F_VenclovasLab.csv_F_Voronota_iface_expanded_energy_norm,F_VenclovasLab.csv_F_Voronota_diff_nonsas_energy_norm,F_Oliva_rawdata_v3.csv_F_PA,F_Oliva_rawdata_v3.csv_F_PAr,F_Oliva_rawdata_v3.csv_F_PAl,F_Oliva_rawdata_v3.csv_F_CA,F_Oliva_rawdata_v3.csv_F_CAr,F_Oliva_rawdata_v3.csv_F_CAl,F_Oliva_rawdata_v3.csv_F_CP,F_Oliva_rawdata_v3.csv_F_PP,F_Oliva_rawdata_v3.csv_F_CC,F_Oliva_rawdata_v3.csv_F_ArAr,F_Oliva_rawdata_v3.csv_F_AlAl,F_Oliva_rawdata_v3.csv_F_AlAr,F_Oliva_rawdata_v3.csv_F_AAr,F_Oliva_rawdata_v3.csv_F_AAl,F_Oliva_rawdata_v3.csv_F_AA,F_Oliva_rawdata_v3.csv_F_fPA,F_Oliva_rawdata_v3.csv_F_fPAr,F_Oliva_rawdata_v3.csv_F_fPAl,F_Oliva_rawdata_v3.csv_F_fCA,F_Oliva_rawdata_v3.csv_F_fCAr,F_Oliva_rawdata_v3.csv_F_fCAl,F_Oliva_rawdata_v3.csv_F_fCP,F_Oliva_rawdata_v3.csv_F_fPP,F_Oliva_rawdata_v3.csv_F_fCC,F_Oliva_rawdata_v3.csv_F_fAlAl,F_Oliva_rawdata_v3.csv_F_fAlAr,F_Oliva_rawdata_v3.csv_F_fAAl,F_Oliva_rawdata_v3.csv_F_BSA_Apolar_naccess,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_shape,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_hydro,F_FurmanLab_interface_analyzer_disulf.csv_F_I-sc,F_FurmanLab_interface_analyzer_disulf.csv_F_fa-intra-rep,F_FurmanLab_interface_analyzer_disulf.csv_F_sc-value,F_Kiharalab_feature.csv_F_DOVE,F_Kiharalab_feature.csv_F_GNN-DOVE,F_Kiharalab_feature.csv_F_PhysicsScore,F_Kiharalab_feature.csv_F_RosettaInterfaceEnergy,I_Confidence,I_Score,Training
2qc7_2,45036.800000000,12.772770000,0.000000000,-650.257000000,-0.310890000,254.000000000,0.485590000,-0.163800000,0.005630000,2.000000000,4.000000000,8.000000000,4.000000000,18.000000000,4.000000000,12.000000000,2.000000000,13.000000000,0.000000000,11.000000000,2.000000000,0.000000000,4.000000000,1.000000000,0.024000000,0.047000000,0.094000000,0.047000000,0.212000000,0.047000000,0.141000000,0.024000000,0.153000000,0.129000000,0.024000000,0.047000000,554.140000000,0.066021409,0.105401845,38.758000000,11.648000000,0.527000000,0.059951723,0.223900000,-15120.600000000,-36.701600000,0.002661639,1,0
2qld_1,36106.200000000,13.284110000,0.000000000,-1496.760000000,-0.408040000,196.000000000,0.524070000,-0.368910000,-0.018980000,0.000000000,0.000000000,0.000000000,4.000000000,8.000000000,2.000000000,0.000000000,0.000000000,6.000000000,1.000000000,12.000000000,12.000000000,2.000000000,8.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.071000000,0.143000000,0.036000000,0.000000000,0.000000000,0.107000000,0.214000000,0.214000000,0.143000000,771.180000000,0.012559550,0.297520661,-27.273000000,5.963000000,0.683000000,0.000050335,0.620700000,-17105.200000000,-51.933500000,0.567960347,1,0
2qms_1,23171.600000000,12.552330000,0.000000000,79.312300000,-0.449600000,277.000000000,0.545100000,-0.113560000,0.007960000,2.000000000,7.000000000,5.000000000,0.000000000,25.000000000,2.000000000,6.000000000,6.000000000,8.000000000,0.000000000,8.000000000,19.000000000,0.000000000,6.000000000,0.000000000,0.021000000,0.074000000,0.053000000,0.000000000,0.266000000,0.021000000,0.064000000,0.064000000,0.085000000,0.085000000,0.202000000,0.064000000,1133.220000000,0.179685508,0.291858679,-56.803000000,2.582000000,0.649000000,0.005959009,0.623500000,-11181.000000000,-67.974900000,0.532616496,1,0
2qxy_1,24019.800000000,12.575810000,0.000000000,-177.032000000,-0.470950000,118.000000000,0.604100000,-0.249640000,-0.000270000,0.000000000,0.000000000,0.000000000,0.000000000,11.000000000,4.000000000,1.000000000,0.000000000,3.000000000,0.000000000,8.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.379000000,0.138000000,0.034000000,0.000000000,0.103000000,0.276000000,0.069000000,0.000000000,338.260000000,0.071462043,0.275675676,-17.815000000,3.442000000,0.512000000,0.000657471,0.625600000,-6835.890000000,-28.138400000,0.724818872,1,0
2r3v_6,70707.700000000,12.068220000,0.000000000,-63.743300000,-0.392050000,219.000000000,0.565670000,-0.418430000,-0.003680000,4.000000000,0.000000000,5.000000000,2.000000000,16.000000000,4.000000000,8.000000000,3.000000000,9.000000000,0.000000000,7.000000000,4.000000000,2.000000000,7.000000000,1.000000000,0.056000000,0.000000000,0.069000000,0.028000000,0.222000000,0.056000000,0.111000000,0.042000000,0.125000000,0.097000000,0.056000000,0.097000000,382.020000000,0.003667137,0.115593483,-44.219000000,11.497000000,0.645000000,0.040187877,0.227500000,-18811.800000000,-54.032700000,0.386897133,1,0
2r8q_1,63252.200000000,11.889510000,0.000000000,-214.942000000,-0.426050000,188.000000000,0.604380000,-0.199420000,-0.005420000,0.000000000,0.000000000,6.000000000,0.000000000,8.000000000,0.000000000,2.000000000,2.000000000,0.000000000,0.000000000,18.000000000,2.000000000,2.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.130000000,0.000000000,0.174000000,0.000000000,0.043000000,0.043000000,0.000000000,0.391000000,0.043000000,0.130000000,530.770000000,0.064966999,0.286013620,-54.940000000,7.745000000,0.763000000,0.000006741,0.605200000,-14446.500000000,-57.895200000,0.892690245,1,0
2rdi_2,67630.300000000,12.519490000,0.000000000,-2703.680000000,-0.435660000,262.000000000,0.538770000,-0.332740000,0.003450000,0.000000000,0.000000000,4.000000000,2.000000000,16.000000000,0.000000000,6.000000000,0.000000000,21.000000000,0.000000000,6.000000000,0.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.070000000,0.035000000,0.281000000,0.000000000,0.105000000,0.000000000,0.368000000,0.105000000,0.000000000,0.035000000,-227.060000000,0.049406263,0.124634859,-25.965000000,8.855000000,0.445000000,0.018146666,0.118400000,-18285.700000000,-25.528200000,-0.435713959,0,0
2rgv_1,29824.700000000,13.550520000,0.000000000,-427.945000000,-0.419160000,410.000000000,0.540870000,-0.280910000,-0.023560000,4.000000000,6.000000000,5.000000000,6.000000000,17.000000000,12.000000000,4.000000000,0.000000000,11.000000000,0.000000000,14.000000000,21.000000000,5.000000000,6.000000000,2.000000000,0.035000000,0.053000000,0.044000000,0.053000000,0.150000000,0.106000000,0.035000000,0.000000000,0.097000000,0.124000000,0.186000000,0.053000000,1684.970000000,0.170638326,0.359897172,-12.810000000,4.073000000,0.698000000,0.006762467,0.627700000,-21784.000000000,-103.653000000,0.040619225,1,0
2v5n_1,50541.700000000,12.528930000,0.000000000,2630.600000000,-0.469940000,278.000000000,0.334490000,-0.014290000,0.016410000,4.000000000,4.000000000,4.000000000,4.000000000,16.000000000,2.000000000,8.000000000,5.000000000,4.000000000,0.000000000,1.000000000,0.000000000,4.000000000,2.000000000,2.000000000,0.067000000,0.067000000,0.067000000,0.067000000,0.267000000,0.033000000,0.133000000,0.083000000,0.067000000,0.017000000,0.000000000,0.033000000,527.930000000,0.108818011,0.107111501,71.285000000,5.280000000,0.567000000,0.011855199,0.590600000,-10289.400000000,-18.231300000,-0.633357874,0,0
2vj4_7,56251.100000000,12.973040000,0.000000000,3006.500000000,-0.316710000,231.000000000,0.349400000,-0.182480000,-0.009340000,4.000000000,0.000000000,4.000000000,4.000000000,6.000000000,0.000000000,4.000000000,2.000000000,3.000000000,0.000000000,7.000000000,0.000000000,2.000000000,12.000000000,2.000000000,0.080000000,0.000000000,0.080000000,0.080000000,0.120000000,0.000000000,0.080000000,0.040000000,0.060000000,0.140000000,0.000000000,0.240000000,491.950000000,0.067825714,0.222222222,-28.339000000,8.647000000,0.555000000,0.022353759,0.354700000,-9410.440000000,-44.540800000,-0.358715052,0,0
2vrn_1,32428.200000000,11.732340000,0.000000000,-1781.450000000,-0.325700000,234.000000000,0.457140000,-0.275700000,-0.010150000,0.000000000,2.000000000,8.000000000,3.000000000,9.000000000,4.000000000,10.000000000,1.000000000,13.000000000,1.000000000,7.000000000,2.000000000,0.000000000,6.000000000,2.000000000,0.000000000,0.029000000,0.118000000,0.044000000,0.132000000,0.059000000,0.147000000,0.015000000,0.191000000,0.103000000,0.029000000,0.088000000,766.860000000,0.078991754,0.259900990,-40.468000000,3.315000000,0.657000000,0.001088856,0.192300000,-15855.400000000,-53.600300000,0.612318699,1,0
2w68_11,35309.100000000,11.977310000,0.000000000,404.068000000,-0.462500000,164.000000000,0.455130000,-0.167330000,-0.000760000,4.000000000,0.000000000,17.000000000,0.000000000,2.000000000,0.000000000,2.000000000,9.000000000,0.000000000,0.000000000,13.000000000,0.000000000,0.000000000,2.000000000,0.000000000,0.082000000,0.000000000,0.347000000,0.000000000,0.041000000,0.000000000,0.041000000,0.184000000,0.000000000,0.265000000,0.000000000,0.041000000,290.760000000,0.058286146,0.299668874,-16.959000000,4.913000000,0.546000000,0.000000325,0.354700000,-7663.400000000,-23.394400000,0.356472710,1,0
2wnh_2,72122.800000000,11.499170000,0.000000000,-1143.550000000,-0.410610000,370.000000000,0.351130000,-0.051540000,0.009090000,4.000000000,2.000000000,0.000000000,9.000000000,6.000000000,4.000000000,28.000000000,10.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,3.000000000,0.051000000,0.026000000,0.000000000,0.115000000,0.077000000,0.051000000,0.359000000,0.128000000,0.128000000,0.000000000,0.000000000,0.026000000,666.900000000,0.086790855,0.000000000,109.018000000,7.574000000,0.601000000,0.154689804,0.541400000,-10171.100000000,-18.339100000,-1.090740045,0,0
2ws2_1,41220.000000000,12.404450000,0.000000000,-1132.930000000,-0.401250000,286.000000000,0.571680000,-0.284170000,-0.008790000,2.000000000,5.000000000,4.000000000,2.000000000,10.000000000,4.000000000,5.000000000,6.000000000,11.000000000,2.000000000,6.000000000,10.000000000,0.000000000,2.000000000,0.000000000,0.029000000,0.072000000,0.058000000,0.029000000,0.145000000,0.058000000,0.072000000,0.087000000,0.159000000,0.087000000,0.145000000,0.029000000,550.270000000,0.158849523,0.266205160,-61.199000000,6.428000000,0.715000000,0.018036692,0.482100000,-13410.800000000,-58.649300000,0.527873994,1,0
2xcr_4,140773.000000000,12.363690000,0.000000000,-3651.250000000,-0.378640000,332.000000000,0.304280000,-0.178740000,0.002450000,1.000000000,3.000000000,5.000000000,4.000000000,24.000000000,5.000000000,14.000000000,1.000000000,18.000000000,0.000000000,4.000000000,2.000000000,3.000000000,2.000000000,0.000000000,0.012000000,0.035000000,0.058000000,0.047000000,0.279000000,0.058000000,0.163000000,0.012000000,0.209000000,0.047000000,0.023000000,0.023000000,-494.260000000,0.002993440,0.049509804,86.169000000,27.776000000,0.497000000,0.975308955,0.600400000,-31019.900000000,-21.070200000,-1.058536725,0,0
2xer_3,45853.400000000,12.572910000,0.000000000,-210.082000000,-0.432360000,387.000000000,0.460950000,-0.079870000,0.002670000,5.000000000,5.000000000,5.000000000,5.000000000,13.000000000,8.000000000,26.000000000,1.000000000,9.000000000,1.000000000,9.000000000,8.000000000,1.000000000,10.000000000,1.000000000,0.047000000,0.047000000,0.047000000,0.047000000,0.121000000,0.075000000,0.243000000,0.009000000,0.084000000,0.084000000,0.075000000,0.093000000,852.240000000,0.187679908,0.185617701,33.605000000,7.499000000,0.593000000,0.000503807,0.270700000,-12968.200000000,-49.625700000,-0.551026649,0,0
2xhf_1,29221.900000000,12.015580000,0.000000000,-723.369000000,-0.454050000,169.000000000,0.392770000,-0.248050000,-0.006830000,2.000000000,0.000000000,2.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,4.000000000,3.000000000,3.000000000,9.000000000,2.000000000,4.000000000,8.000000000,0.037000000,0.000000000,0.037000000,0.074000000,0.111000000,0.037000000,0.074000000,0.019000000,0.074000000,0.056000000,0.167000000,0.074000000,586.200000000,0.037725473,0.262645914,-46.289000000,3.752000000,0.754000000,0.000026112,0.300700000,-11872.500000000,-47.879100000,0.797435346,1,0
2xiq_1,129106.000000000,11.727310000,0.000000000,-1890.220000000,-0.370350000,347.000000000,0.464730000,-0.207860000,0.001780000,6.000000000,2.000000000,8.000000000,14.000000000,12.000000000,0.000000000,18.000000000,2.000000000,27.000000000,0.000000000,2.000000000,0.000000000,1.000000000,3.000000000,2.000000000,0.062000000,0.021000000,0.082000000,0.144000000,0.124000000,0.000000000,0.186000000,0.021000000,0.278000000,0.021000000,0.000000000,0.031000000,-496.920000000,0.062986215,0.087326944,-30.998000000,14.307000000,0.559000000,0.000001145,0.554600000,-17012.600000000,-49.425700000,-0.981650238,0,0
2ym9_8,35659.300000000,13.553520000,0.000000000,358.746000000,-0.396160000,266.000000000,0.496210000,-0.228340000,-0.021180000,0.000000000,1.000000000,12.000000000,2.000000000,2.000000000,0.000000000,7.000000000,7.000000000,3.000000000,2.000000000,15.000000000,1.000000000,0.000000000,3.000000000,1.000000000,0.000000000,0.018000000,0.214000000,0.036000000,0.036000000,0.000000000,0.125000000,0.125000000,0.054000000,0.268000000,0.018000000,0.054000000,1042.690000000,0.021042084,0.242481203,-11.600000000,4.947000000,0.496000000,0.000879691,0.623400000,-13307.100000000,-54.098800000,-0.301529684,0,0
2ywa_1,23384.800000000,12.346780000,0.000000000,-789.117000000,-0.413810000,290.000000000,0.476340000,-0.316530000,-0.019870000,0.000000000,10.000000000,2.000000000,0.000000000,0.000000000,8.000000000,15.000000000,7.000000000,17.000000000,3.000000000,0.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.135000000,0.027000000,0.000000000,0.000000000,0.108000000,0.203000000,0.095000000,0.230000000,0.000000000,0.162000000,0.000000000,973.720000000,0.203424075,0.100000000,-28.615000000,4.191000000,0.636000000,0.000009800,0.604500000,-11500.400000000,-34.534700000,0.275307421,1,0
2z6f_1,23444.000000000,12.909690000,0.000000000,-147.590000000,-0.533920000,64.000000000,0.459430000,-0.161610000,-0.003280000,2.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,1.000000000,0.000000000,2.000000000,0.000000000,2.000000000,0.000000000,0.154000000,0.000000000,0.000000000,0.000000000,0.154000000,0.154000000,0.154000000,0.000000000,0.000000000,0.000000000,0.154000000,0.154000000,-31.590000000,0.134265280,0.138783270,-14.154000000,2.694000000,0.720000000,0.000011545,0.587600000,-5611.580000000,-12.249700000,0.526977354,1,0
2z7c_2,18488.800000000,13.047850000,0.000000000,-583.921000000,-0.471660000,172.000000000,0.682210000,-0.294860000,-0.013110000,2.000000000,0.000000000,8.000000000,3.000000000,4.000000000,0.000000000,10.000000000,3.000000000,0.000000000,0.000000000,17.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.042000000,0.000000000,0.167000000,0.062000000,0.083000000,0.000000000,0.208000000,0.062000000,0.000000000,0.354000000,0.000000000,0.021000000,550.740000000,0.139732829,0.386733417,7.083000000,3.078000000,0.687000000,0.040187877,0.634300000,-8710.160000000,-35.533400000,0.850311805,1,0
2ze3_1,48098.600000000,11.668750000,0.000000000,-352.897000000,-0.415650000,658.000000000,0.570130000,-0.316330000,-0.015340000,10.000000000,10.000000000,14.000000000,14.000000000,16.000000000,7.000000000,8.000000000,1.000000000,10.000000000,8.000000000,25.000000000,25.000000000,10.000000000,16.000000000,2.000000000,0.057000000,0.057000000,0.080000000,0.080000000,0.091000000,0.040000000,0.045000000,0.006000000,0.057000000,0.142000000,0.142000000,0.091000000,3459.640000000,0.209608953,0.527257240,-146.854000000,7.356000000,0.682000000,0.000021405,0.629300000,-30878.700000000,-155.244000000,-0.160632359,0,0
3a9i_1,66362.700000000,12.092330000,0.000000000,278.700000000,-0.412080000,482.000000000,0.397110000,-0.171180000,0.010170000,0.000000000,6.000000000,4.000000000,18.000000000,12.000000000,14.000000000,6.000000000,0.000000000,40.000000000,4.000000000,0.000000000,10.000000000,4.000000000,2.000000000,2.000000000,0.000000000,0.049000000,0.033000000,0.148000000,0.098000000,0.115000000,0.049000000,0.000000000,0.328000000,0.000000000,0.082000000,0.016000000,1325.700000000,0.053489721,0.015638575,-53.651000000,7.494000000,0.631000000,0.006565664,0.584300000,-18467.700000000,-73.798400000,-0.744167410,0,0
3atp_1,29704.300000000,12.381950000,0.000000000,-711.818000000,-0.298370000,333.000000000,0.565590000,-0.316960000,-0.028800000,5.000000000,11.000000000,11.000000000,2.000000000,0.000000000,3.000000000,14.000000000,13.000000000,7.000000000,0.000000000,5.000000000,6.000000000,3.000000000,5.000000000,3.000000000,0.057000000,0.125000000,0.125000000,0.023000000,0.000000000,0.034000000,0.159000000,0.148000000,0.080000000,0.057000000,0.068000000,0.057000000,1096.990000000,0.208662214,0.288084465,90.774000000,6.618000000,0.625000000,0.000292722,0.512500000,-8644.730000000,-24.662700000,0.405331522,1,0
3bdl_3,102278.000000000,12.055400000,0.000000000,-2707.040000000,-0.370440000,1109.000000000,0.350850000,-0.168790000,0.003590000,20.000000000,6.000000000,14.000000000,34.000000000,54.000000000,8.000000000,48.000000000,6.000000000,37.000000000,2.000000000,26.000000000,10.000000000,8.000000000,16.000000000,6.000000000,0.068000000,0.020000000,0.047000000,0.115000000,0.183000000,0.027000000,0.163000000,0.020000000,0.125000000,0.088000000,0.034000000,0.054000000,4001.760000000,0.019473494,0.248929336,-157.884000000,13.148000000,0.559000000,0.427737147,0.550600000,-37352.800000000,-208.296000000,-3.117489773,0,0
3bqa_1,29640.600000000,11.937410000,0.000000000,-1120.070000000,-0.414990000,299.000000000,0.419850000,-0.205670000,0.014970000,6.000000000,1.000000000,5.000000000,4.000000000,10.000000000,3.000000000,13.000000000,6.000000000,7.000000000,0.000000000,7.000000000,1.000000000,1.000000000,9.000000000,0.000000000,0.082000000,0.014000000,0.068000000,0.055000000,0.137000000,0.041000000,0.178000000,0.082000000,0.096000000,0.096000000,0.014000000,0.123000000,934.210000000,0.132946580,0.309173273,4.459000000,3.842000000,0.649000000,0.005524762,0.370700000,-9544.640000000,-39.358700000,-0.051712064,0,0
3bxh_1,47270.700000000,12.498860000,0.000000000,-2564.900000000,-0.373240000,153.000000000,0.404660000,-0.164340000,-0.003590000,1.000000000,2.000000000,5.000000000,2.000000000,4.000000000,1.000000000,3.000000000,3.000000000,0.000000000,1.000000000,5.000000000,4.000000000,0.000000000,2.000000000,0.000000000,0.030000000,0.061000000,0.152000000,0.061000000,0.121000000,0.030000000,0.091000000,0.091000000,0.000000000,0.152000000,0.121000000,0.061000000,170.310000000,0.026447143,0.226976744,-23.955000000,4.481000000,0.587000000,0.000007693,0.495400000,-14320.500000000,-29.393900000,0.269983900,1,0
3bxz_1,82800.200000000,12.071760000,0.000000000,-246.145000000,-0.315560000,243.000000000,0.505650000,-0.083820000,-0.004620000,5.000000000,4.000000000,5.000000000,0.000000000,5.000000000,3.000000000,2.000000000,1.000000000,0.000000000,0.000000000,14.000000000,9.000000000,6.000000000,9.000000000,0.000000000,0.079000000,0.063000000,0.079000000,0.000000000,0.079000000,0.048000000,0.032000000,0.016000000,0.000000000,0.222000000,0.143000000,0.143000000,182.420000000,0.018578989,0.118160801,5.717000000,13.280000000,0.550000000,0.000083367,0.628700000,-20158.800000000,-46.292000000,0.004213964,1,0
3cpe_5,106166.000000000,11.883370000,0.000000000,-2120.400000000,-0.402330000,426.000000000,0.215910000,-0.001740000,0.008550000,10.000000000,4.000000000,2.000000000,20.000000000,12.000000000,2.000000000,26.000000000,0.000000000,11.000000000,1.000000000,3.000000000,4.000000000,4.000000000,4.000000000,0.000000000,0.097000000,0.039000000,0.019000000,0.194000000,0.117000000,0.019000000,0.252000000,0.000000000,0.107000000,0.029000000,0.039000000,0.039000000,271.170000000,0.058606436,0.098350641,-25.741000000,12.074000000,0.571000000,0.003081786,0.614500000,-22640.200000000,-43.922200000,-1.654818236,0,0
3d7a_1,28103.800000000,12.676500000,0.000000000,-1016.250000000,-0.467960000,173.000000000,0.365510000,-0.155820000,0.006380000,2.000000000,4.000000000,6.000000000,2.000000000,2.000000000,0.000000000,9.000000000,3.000000000,7.000000000,0.000000000,1.000000000,2.000000000,4.000000000,2.000000000,0.000000000,0.045000000,0.091000000,0.136000000,0.045000000,0.045000000,0.000000000,0.205000000,0.068000000,0.159000000,0.023000000,0.045000000,0.045000000,234.450000000,0.039042621,0.037810945,-5.407000000,3.435000000,0.776000000,0.000004853,0.613900000,-11910.100000000,-36.293900000,-0.076042253,0,0
3da8_1,37657.300000000,12.519050000,0.000000000,1319.120000000,-0.458600000,225.000000000,0.483920000,-0.150960000,0.003470000,2.000000000,3.000000000,10.000000000,3.000000000,9.000000000,2.000000000,6.000000000,0.000000000,1.000000000,0.000000000,8.000000000,3.000000000,4.000000000,8.000000000,1.000000000,0.033000000,0.050000000,0.167000000,0.050000000,0.150000000,0.033000000,0.100000000,0.000000000,0.017000000,0.133000000,0.050000000,0.133000000,726.360000000,0.052791168,0.167251462,-61.145000000,3.658000000,0.741000000,0.070641801,0.225800000,-11263.800000000,-61.514300000,0.254971692,1,0
3dd9_1,22284.600000000,12.873830000,0.000000000,1020.130000000,-0.408880000,645.000000000,0.575670000,-0.315820000,-0.061280000,5.000000000,10.000000000,39.000000000,1.000000000,16.000000000,10.000000000,9.000000000,11.000000000,11.000000000,4.000000000,43.000000000,23.000000000,4.000000000,0.000000000,1.000000000,0.027000000,0.053000000,0.209000000,0.005000000,0.086000000,0.053000000,0.048000000,0.059000000,0.059000000,0.230000000,0.123000000,0.000000000,3710.240000000,0.263890740,0.508952794,-141.787000000,2.855000000,0.727000000,0.002434705,0.647800000,-27896.500000000,-180.254000000,-0.196133054,0,0
