File,I_Proba_Consensus,F_SOAP,F_Network_full,F_Network_binding_0,F_Network_binding_1,F_FireDockScore,TrainingColumn,Source
5d9g_2.pdb,0.9228719,-2402.303,-1954.9585,-3.379121622127314,-2.9543907456469625,-111.05,0,Dunbrack
5dbl_1.pdb,0.08063996,-2161.698,-830.5228,0.07350784736107499,0.07312113682905512,10.29,0,Dunbrack
5dis_10.pdb,0.019584874,-1427.7979999999998,-255.01094,-2.757336800889188,-2.7574024056098474,-8.66,0,Dunbrack
5dqw_1.pdb,0.99133587,-5458.710999999998,-3179.1985,-4.800682241853993,-5.164754611623383,-142.53,0,QSbio
5dra_1.pdb,0.9223528,-3163.75,-1647.3591,-4.816836730042161,-4.848932493436469,-119.6,0,QSbio
5dtm_1.pdb,0.13404801,-4237.817,-1021.6183,-1.9397618413040765,-2.3572236717575743,-104.79,0,Dunbrack
5dyk_2.pdb,0.28766674,-2074.291,-1563.1132,-3.1158768429179533,-3.1319446024344963,57.48,0,Dunbrack
5dym_1.pdb,0.9250981,-4984.605,-1989.3158,-2.9740139856188903,-2.8901895234522708,-115.11,0,QSbio
5dyw_1.pdb,0.013295278,-1351.634,-166.2661,-2.3345740249877163,-4.446900051423303,-27.53,0,QSbio
5dzm_3.pdb,0.5911306,-11565.486,,-9.011208215168038,-8.939733491283938,-70.67,0,Dunbrack
5e5p_4.pdb,0.9923681,-5186.943,-3680.6133,-3.0507549839573724,-3.0510846317552853,-182.94,0,Dunbrack
5e6m_3.pdb,0.016494665,-2171.0389999999998,-348.2697,3.1961841069173937,3.195670450397956,-11.25,0,Dunbrack
5eb9_1.pdb,0.92606914,-3146.1279999999997,-2463.4612,-3.1074700008674125,-3.107540439200552,-71.31,0,QSbio
5edx_1.pdb,0.94605434,-2906.571,-2585.0967,-1.3820833308672411,-1.8815205015521648,-93.48,0,QSbio
5eg8_1.pdb,0.44416913,-1951.122,-1801.5952,-0.4358069526390054,-0.13012549814408547,19.59,0,Dunbrack
5eo6_1.pdb,0.5326767,-4260.979,-2773.6665,-4.926112190464396,-5.097720362049311,233.51,0,QSbio
5ep8_1.pdb,0.93306494,-2366.319,-2690.661,-5.9405275374231055,-5.873728360669893,-64.66,0,QSbio
5eq9_1.pdb,0.4516205,-3293.249000000001,-1147.3754,-3.8288734841862553,-2.541926976882188,-126.59,0,QSbio
5eqf_7.pdb,0.0062301430000000005,-1556.783,-103.14253,-1.6180579382659108,-1.6164594472860343,53.2,0,Dunbrack
5ex9_2.pdb,0.9924425,-7630.973000000001,-4342.0654,-4.318387117580198,-4.389622967552988,-197.19,0,Dunbrack
5exv_1.pdb,0.92593986,-3204.8759999999997,-2217.0513,-5.348777591568781,-4.006909228981123,-81.91,0,QSbio
5eyo_2.pdb,0.99250925,-5080.431,-5822.4507,-7.258782610600308,-7.219153740832001,-171.6,0,QSbio
5f05_1.pdb,0.53651106,-3864.864,-4831.9644,-1.2083771618136725,-1.979739675495085,9593.1,0,QSbio
5f3k_1.pdb,0.9922997,-5821.535,-2640.3008,-3.3565328440869826,-3.720453446369549,-158.97,0,Dunbrack
5f5m_14.pdb,0.03623232,-1400.626,-1242.3765,1.7769916451905734,1.7842442541394696,5.77,0,Dunbrack
5f5m_2.pdb,0.60449815,-3248.687,-1374.973,-0.8704499620380141,-1.186960626936676,-102.29,0,Dunbrack
5f5r_2.pdb,0.17823440000000002,-2102.4429999999998,-1484.2320000000002,-3.424155011681892,-3.43670231888726,-34.23,0,Dunbrack
5f74_2.pdb,0.0021329054,-1036.394,1630.8488,5.941447190661818,5.940092491482173,-4.61,0,Dunbrack
5feg_1.pdb,0.08991057,-1668.405,-1498.5826,0.4853439764103605,0.1932248039215374,-30.26,0,QSbio
5fgo_1.pdb,0.992092,-7606.406,-3057.9604,-2.3405027429942327,-0.6039684336155285,-156.91,0,Dunbrack
5fjz_4.pdb,0.055286698,-1733.715,-893.2008,-2.4696191929637816,-2.2304484360295858,-32.21,0,Dunbrack
5fn0_6.pdb,0.028811801,-2121.156,-331.8144,-3.2129115260658105,-3.436438440290634,-2.07,0,Dunbrack
5fom_2.pdb,0.6556012,-3523.198,-1892.418,-4.3007162443589975,-4.246143634560142,-72.49,0,Dunbrack
5fub_1.pdb,0.9924259,-7803.128000000002,-4048.0290000000014,-4.606639081808303,-4.594365406348454,-185.03,0,QSbio
5fuf_1.pdb,0.07176621,-3614.736,-547.4508,10.946578468296812,10.960602353182457,-60.6,0,Dunbrack
5gkx_4.pdb,0.991944,-5399.396,-3222.8171,-4.221417945915259,-4.666857635730684,-96.92,0,Dunbrack
5gmj_6.pdb,0.3612481,-3484.474,-875.8588,-2.472965861356115,-2.4371584744602663,-118.03,0,Dunbrack
5gt9_1.pdb,0.6102158000000001,-4248.485,-1471.685,10.08696495505517,7.6331405283883935,-127.69,0,QSbio
5gus_1.pdb,0.039296348,-1258.911,-1132.4658,-2.1112911851514693,-2.395409598036132,1.18,0,Dunbrack
5gx8_1.pdb,0.41528764,-2663.881,-2121.2544,-3.8571524527475,-3.679595679097292,4.09,0,Dunbrack
5gyr_7.pdb,0.992416,-6810.488,-8113.6045,-2.7769002876192723,-3.075332070648164,-224.22,0,Dunbrack
5gzu_1.pdb,0.06487517,-2407.508,-789.7679,-2.230665974295801,-2.6509356199967957,10.5,0,Dunbrack
5h0i_1.pdb,0.0048183626,-2044.372,1178.503,1.0607844783526978,0.8323470678424442,8.94,0,QSbio
5h13_1.pdb,0.54639655,-3907.8959999999997,-1710.8606,-2.9945334816068847,-2.9944952130465645,-62.51,0,Dunbrack
5h23_1.pdb,0.07764623,-1461.2179999999994,-1151.0848,-1.1975385224426771,-1.5160871750101148,-15.91,0,QSbio
5h5n_1.pdb,0.9231245,-3680.494,-2027.5452,-0.3914388992741474,-0.5919395712489494,-103.54,0,QSbio
5h7z_5.pdb,0.009286785,-1961.023,-182.84135,-1.508019894662698,-1.508019894662698,83.24,0,Dunbrack
5hay_1.pdb,0.422781,-2982.3779999999997,-1987.5729,-1.3070215778629126,-2.9941883428573592,-20.9,0,Dunbrack
5hb0_7.pdb,0.9920119,-3583.423,-3259.2007,-4.436138757491292,-5.0367162421448874,-95.1,0,Dunbrack
5hb4_7.pdb,0.038891066,-900.8889999999999,-1251.9083,-4.494907392045032,-4.480796930841231,-11.85,0,Dunbrack
5hiz_1.pdb,0.04594111,-838.132,-1018.1941,-1.4605260709584702,-1.806735968401612,-31.14,0,QSbio
5hkl_1.pdb,0.9829375,-3041.217,-3717.4133,-3.2693043500207604,-4.4343791204380665,-77.61,0,QSbio
5hm4_1.pdb,0.061142974,-724.414,-1665.1981,-4.2975879563390045,-4.297635906288098,-23.22,0,QSbio
5hns_1.pdb,0.9869753,-3841.907,-2233.6953,-2.668812176343221,-2.7044891492050143,-135.92,0,Dunbrack
5ho9_4.pdb,0.008702982,-1973.342,337.3662700000001,-3.117170870840374,-3.6600620490096585,22.52,0,Dunbrack
5hpj_1.pdb,0.06787755,-1242.203,-1410.3806,-2.697512675906222,-2.696648899707724,-31.46,0,QSbio
5hpk_5.pdb,0.039449833,-2137.116,-380.3821,1.6612050781153471,1.6449056835235976,-18.24,0,Dunbrack
5hqw_1.pdb,0.029787784,-1131.715,-670.16724,-2.215647123040008,-2.304436930774705,-45.66,0,QSbio
5hs8_1.pdb,0.8283652,-3366.7690000000002,-1950.4219,-1.5809894701305902,-1.5935284426955487,-73.61,0,QSbio
5hsx_3.pdb,0.5491384,-2066.269,-1745.8794,-3.5104435067613053,-3.512877040633893,-84.99,0,QSbio
5hu7_1.pdb,0.028995778,-1507.461,-340.99664,-3.1643930607169803,-3.3029287091135697,-32.9,0,QSbio
5hxo_1.pdb,0.992506,-6804.118,-4771.734,-6.1502656877890045,-6.150272560318025,-194.39,0,QSbio
5i10_2.pdb,0.7340211,-2592.399,-1941.6594,-1.7998982104485062,-1.7536915358744607,-77.73,0,QSbio
5i4c_1.pdb,0.09486098,-1499.494,-1342.2562,-3.3375704102674475,-3.3370533113481065,-51.35,0,QSbio
5ie7_1.pdb,0.87240744,-2350.269,-2016.2513,-4.5113183404833475,-4.8059120615285424,-80.54,0,QSbio
5ifw_6.pdb,0.5987855,-2589.449,-1309.649,-3.8344656293133568,-3.820218427777218,-63.71,0,Dunbrack
5ig8_1.pdb,0.99241066,-6394.3359999999975,-5342.6924,-4.6970292149168875,-4.692604688164258,-173.0,0,QSbio
5igh_2.pdb,0.99227124,-4126.837,-3575.7290000000007,-3.1814583907078298,-3.3478006901390667,-151.14,0,Dunbrack
5igp_2.pdb,0.58580726,-3401.409,-1156.4967,-2.84682537645944,-2.848543892963788,-104.73,0,Dunbrack
5il5_1.pdb,0.060175914,-1831.511,-721.4945,-3.667984263420364,-3.6513591176177993,-24.59,0,QSbio
5imt_6.pdb,0.05226292,-2272.226,-853.8756,1.0299426367350133,1.0299573422694923,-15.34,0,Dunbrack
5iqw_2.pdb,0.92821205,-3525.0609999999997,-2320.463,-2.853871688610259,-2.867235751451254,-80.28,0,Dunbrack
5iu2_1.pdb,0.051233172,-3268.275,-946.1178,-2.52088586130787,-2.5514028552309527,575.17,0,Dunbrack
5iu9_1.pdb,0.6521533,-3503.517000000001,-2247.153,-1.6276727428601203,-1.3938602177386317,-89.96,0,QSbio
5j1f_4.pdb,0.004621145300000001,-961.3660000000001,333.16315,-1.112258822677691,-1.1124241977982972,-36.51,0,Dunbrack
5j6o_1.pdb,0.06200727,-1948.261,-533.2348,-2.8972518428859018,-2.9148683908606463,-37.12,0,QSbio
5j7n_3.pdb,0.6070268,-3337.857,-1509.5696,1.1981322474357656,1.0910986325081775,-103.05,0,QSbio
5j9c_1.pdb,0.2669588,-2313.844,-1243.2183,-4.637161163954518,-4.315354231775411,-79.55,0,QSbio
5jgk_1.pdb,0.004334406,-1166.637,-96.91269,0.3053089544681012,0.5261323581889118,28.32,0,Dunbrack
5jk9_1.pdb,0.012233166,-1159.7830000000001,-236.47879,-0.8861268579402982,-1.9384024490925813,0.95,0,Dunbrack
5jrh_1.pdb,0.007899037,-2391.73,1010.75714,-4.302450621281666,-3.8568674714935964,28.35,0,Dunbrack
5jsq_1.pdb,0.9218087,-3972.6620000000003,-2042.4668,-2.695005151282831,-1.8299911495206804,-147.27,0,QSbio
5k2i_1.pdb,0.026649114,-778.9119999999997,-774.8985,-1.295934964474437,-1.5835753588859915,-30.93,0,QSbio
5k4b_1.pdb,0.1265393,-2601.623,-1192.8942,-1.1989301103000791,-0.16825385000124168,-57.63,0,Dunbrack
5k5t_1.pdb,0.48512048,-3359.777,-1726.6206,-1.4205021832062636,-1.3916136586649157,-35.78,0,Dunbrack
5k93_1.pdb,0.013377249,-1209.816,-569.44165,-1.4735399693361644,-1.507725614609554,22.91,0,Dunbrack
5knl_11.pdb,0.0024465946,-184.24,353.0201,-2.0210915697776675,-2.203641059467684,24.29,0,Dunbrack
5kol_2.pdb,0.9256713,-2275.262,-3512.4912,-6.16660411567647,-6.024351756220912,-64.97,0,QSbio
5ks7_1.pdb,0.9227637,-3473.038,-2236.0847,-2.8159793640669237,-2.790531941748508,-184.64,0,QSbio
5kvt_2.pdb,0.08829011,-2565.856,-612.871,-1.7997124255227357,-1.822943160981284,-70.77,0,Dunbrack
5kyn_7.pdb,0.026992688,-456.505,-1177.4469,-1.6610118789623631,-1.6317895648664131,7.37,0,Dunbrack
5kz6_1.pdb,0.7994713999999999,-2201.782,-3120.0886,-4.230952108695774,-3.717927045536964,-36.88,0,Dunbrack
5l40_2.pdb,0.0038888305,-859.921,257.54742000000005,-0.5739343639032468,-0.5734822569843773,-56.3,0,Dunbrack
5l45_1.pdb,0.008921684000000001,-1551.0339999999999,-108.51526,-2.83399118752546,-3.5729888040650795,3690.56,0,Dunbrack
5l6q_1.pdb,0.123811975,-1383.6779999999999,-1371.6055,-1.5419433928224942,-1.5001101321155343,-65.24,0,QSbio
5l7d_1.pdb,0.043678764,-1442.566,-1310.8158,-0.33559073005366274,-0.5016477677127456,9.52,0,Dunbrack
5l7n_1.pdb,0.12972903,-1947.2479999999998,-1617.2014,-0.31628976564871714,-0.3179014427083883,10.1,0,Dunbrack
5lb8_1.pdb,0.00631752,-1423.7279999999994,236.92946,-4.179303641540316,-4.480795076487143,-23.09,0,Dunbrack
5lc1_5.pdb,0.9922652,-4156.105,-5072.6216,-4.896844712573794,-5.2207268005913114,-129.49,0,QSbio
5lj8_3.pdb,0.026964445,-2325.452,-240.57312,3.32710120083064,3.5970620064654573,-26.93,0,Dunbrack
5llj_1.pdb,0.082835436,-1933.7160000000001,-1233.5693,3.62236984463222,3.5003473994942764,-48.99,0,QSbio
5lta_3.pdb,0.033552032,-1374.995,-778.7186,-4.233974188783898,-4.231770540778555,-28.34,0,Dunbrack
5lvz_1.pdb,0.9257294,-4185.0779999999995,-2620.5254,-2.5717733820876174,-2.572827144100581,-80.25,0,QSbio
5lx8_1.pdb,0.79459375,-3058.1279999999997,-2438.3792,-4.181675724942874,-4.177907603535747,-17.45,0,Dunbrack
5m7q_3.pdb,0.0057480116,-1273.575,295.8334,2.8328348350807104,3.8642489480832167,-36.68,0,QSbio
5mat_1.pdb,0.008214263000000001,-1698.789,62.245567,0.7685891389238552,0.6807271200879623,-6.64,0,Dunbrack
5mfa_3.pdb,0.09333148,-1794.277,-1114.611,-4.132870014730541,-4.133065646464947,11.2,0,Dunbrack
5mio_5.pdb,0.45010623,-2249.49,-2535.549,-3.9140403292302484,-3.885932610232692,414.89,0,Dunbrack
5mja_1.pdb,0.029313445,-2013.3129999999999,-568.57416,-0.32469067193679463,-0.18665792804479506,-5.06,0,Dunbrack
5mqh_4.pdb,0.0091737155,-4665.872,833.8334,6.132512344024303,6.132488761059176,-67.36,0,Dunbrack
5msn_1.pdb,0.01637706,-2038.985,-142.77039,0.5908629120461761,-0.3867072362013576,-10.22,0,Dunbrack
5mus_1.pdb,0.9921983,-6718.8409999999985,-2404.7314,2.0767402428722144,-1.2744117775673516,-216.3,0,Dunbrack
5mwx_1.pdb,0.03632126,-1108.62,-1533.0068,-3.4649175476484264,-3.9310150512654842,82854.67,0,QSbio
5mz4_7.pdb,0.9481964,-2810.439000000001,-2786.8115,-2.56908039923878,-2.5358356610058137,-84.3,0,Dunbrack
5mzo_2.pdb,0.003793904,-641.987,98.49597,-7.085334971949093,-7.08526448694658,17.92,0,Dunbrack
5n69_1.pdb,0.032767422000000004,-1594.864,-1157.8085,-2.4120807933470805,-2.2826501614222336,-4.54,0,Dunbrack
5n71_4.pdb,0.041941285,-1773.223,-550.3491,-2.530136490813011,-2.53013273790408,-87.75,0,Dunbrack
5n7l_1.pdb,0.36171135,-1227.63,-2334.5176,-5.664069058149941,-5.660968132007604,-49.22,0,QSbio
5na8_5.pdb,0.004051109000000001,-999.998,199.06335,-5.284802748906909,-5.285855120325175,17.72,0,Dunbrack
5ncr_1.pdb,0.48920864,-2223.248,-1446.1122,-0.8798295412568381,-0.7236295625689139,-38.0,0,QSbio
5ncs_1.pdb,0.2016515,-1958.491,-1639.5787,-3.994333970760524,-4.499661706890033,-54.58,0,Dunbrack
5nfo_5.pdb,0.024396596,-1340.273,-1228.1034,1.9018325282569144,1.902043828096124,-3.59,0,Dunbrack
5nqz_11.pdb,0.59403116,-2824.238,-1377.9071,-2.1834830116328843,-2.1795920287022548,-58.6,0,Dunbrack
5o8e_2.pdb,0.007383500699999998,-1963.037,341.65326,-1.5341503693362788,-1.5382811521163582,29.06,0,Dunbrack
5oj8_3.pdb,0.54968035,-3694.8509999999997,-1381.1912,1.180418009444542,1.3674303919804418,-10.0,0,Dunbrack
5omn_2.pdb,0.020475052,-2033.2420000000002,-995.3269,3.227759802595109,3.2502512945664614,2706.78,0,Dunbrack
5onc_1.pdb,0.99250984,-5611.43,-6883.7275,-5.502423942465496,-5.43216387342091,-242.09,0,Dunbrack
5oym_13.pdb,0.99259746,-9135.928,-4372.417,-7.752483782835478,-8.083717600252223,-300.81,0,Dunbrack
5p21_1.pdb,0.006135489,-1257.828,-21.035988,2.1694202562041034,2.1525519935428488,-12.82,0,QSbio
5qsl_2.pdb,0.020406067,-1707.35,-247.64542000000003,0.63846477214378,0.6571274677889896,-31.09,0,Dunbrack
5svg_1.pdb,0.924307,-4786.125,-3470.8354,2.1770447546752423,1.2108963491502072,-111.31,0,QSbio
5sy4_1.pdb,0.9501734,-2924.882,-4021.0435,-6.795915311756318,-6.9178820939250985,,0,QSbio
5t93_1.pdb,0.6317469,-2043.739,-2158.349,-0.5618642091773934,-0.2540102358829913,-80.33,0,QSbio
5t9f_1.pdb,0.0053734155,-617.7719999999998,-242.54414,9.019569608465503,9.684859880059095,2.16,0,QSbio
5tc2_1.pdb,0.062173743,-1606.031,-1079.4908,2.411037397972598,0.7346864715761199,-60.6,0,QSbio
5tdq_2.pdb,0.030760273,-1515.37,-709.4088,0.07819976078660221,0.07545109690160083,-16.68,0,Dunbrack
5trb_1.pdb,0.9903523,-3945.6690000000003,-2354.7534,-2.8229291962683463,-2.817015061575096,-130.79,0,QSbio
5tus_3.pdb,0.9922738,-4407.798,-4475.4546,-5.481324727116773,-6.6511813706980005,-116.15,0,QSbio
5u0i_1.pdb,0.44617376,-3665.134,-1099.3574,-0.6665767632413357,-1.380967022697818,-70.06,0,QSbio
5u0k_4.pdb,0.30985332,-3234.472,-1126.3875,-0.4638885807404165,-1.1078087049239116,-43.29,0,QSbio
5uig_4.pdb,0.525356,-5546.2159999999985,-2682.647,-2.4579646734095304,-2.458411643557599,3092.46,0,Dunbrack
5ujf_2.pdb,0.038584482,-1345.2720000000004,-790.3382,-2.3559791739474716,-2.355774098104018,-43.45,0,QSbio
5ume_2.pdb,0.27384427,-2097.261,-1668.8109,-3.871966615896724,-2.03359389182693,-68.67,0,QSbio
5uos_1.pdb,0.005386815,-1063.815,-271.04886,3.654270829647768,3.6035453291319848,-23.45,0,Dunbrack
5uqm_2.pdb,0.0021139146,-331.534,516.1049,-2.8995085440615678,-2.888327383624881,63.16,0,Dunbrack
5uvc_5.pdb,0.04921127,-1759.652,-1020.2019,0.6547063717381315,0.6953300578406328,-7.63,0,Dunbrack
5uzx_1.pdb,0.002217382,-857.3530000000003,766.71497,12.90627085963126,12.025319102059536,-11.98,0,QSbio
5v01_1.pdb,0.9879346,-2287.205,-4018.0466,-6.4954979714070795,-6.305983835068552,-90.27,0,QSbio
5v38_7.pdb,0.04563918,-1477.114,-807.0026,-2.096716774641933,-2.3127834687268387,-51.79,0,Dunbrack
5vcp_1.pdb,0.5703854,-2545.9610000000002,-1605.0781,-3.494276542275641,-3.4592959051244505,,0,QSbio
5vdf_4.pdb,0.005027973,-18.102999999999998,-445.95337,-2.21478601186064,-2.116399496128005,18.52,0,QSbio
5vkt_2.pdb,0.5989723000000001,-3684.7070000000003,-3977.0854,-7.153129237821674,-7.149791027486002,7654.16,0,QSbio
5vm1_5.pdb,0.99244803,-4479.178,-3911.9487,-5.873551622085683,-5.9965249056061545,-166.9,0,QSbio
5vm4_4.pdb,0.051636852,-1957.644,-763.563,0.9570022944295348,0.7734755314842927,-32.45,0,QSbio
5vm9_1.pdb,0.013173553,-1529.896,10.375396,-4.248430530305572,-3.8880492122176133,-1.48,0,Dunbrack
5vsc_1.pdb,0.56925166,-2789.0490000000004,-1453.9062,-2.060328930881099,-2.0555082717665165,-62.53,0,QSbio
5vxa_3.pdb,0.98882467,-4612.992,-3286.9038,-5.418029059972596,-5.065713525834637,-94.35,0,QSbio
5w5i_6.pdb,0.018406734,-1801.4160000000006,-67.98654,-2.7421058206308757,-2.9036276194289465,9.84,0,Dunbrack
5wdi_2.pdb,0.011081452,-600.931,-812.49084,5.05591326269881,4.260329860460272,-11.24,0,QSbio
5wly_5.pdb,0.9918454,-3596.2659999999996,-2856.3184,-2.133559287875069,-2.152827019597765,-124.79,0,Dunbrack
5wme_4.pdb,0.9232399,-6227.1219999999985,-4075.2756,6.822742965039824,7.2546897684457585,-151.47,0,Dunbrack
5wme_5.pdb,0.21312472,-2820.618,-685.7391,1.7171659000561856,-0.015286481603285018,-34.97,0,Dunbrack
5wof_13.pdb,0.99239856,-4876.292,-3102.3286,-6.163149237983612,-6.13616482007944,-152.06,0,Dunbrack
5wqi_2.pdb,0.9920058,-3344.3190000000004,-2806.6812,-2.723948708652612,-2.233366585470944,-151.01,0,QSbio
5wtx_4.pdb,0.06289131,-2826.9959999999996,-537.4534,-2.517296923792244,-2.5218181549847216,-11.94,0,Dunbrack
5wyg_1.pdb,0.9921402,-2723.328,-2592.4770000000008,-1.815759580554771,-2.3544091213022824,-162.5,0,QSbio
5x9i_1.pdb,0.92355764,-2243.475,-3191.7075,-6.1382848437989495,-6.282835442595612,-59.1,0,QSbio
5xbi_1.pdb,0.11941437,-1906.3970000000002,-1414.2662,-2.0896266095216967,-2.8203375304675604,-30.68,0,Dunbrack
5xfl_2.pdb,0.07749108,-3349.267000000001,-614.30145,-2.1220434044964627,-1.24767838773379,-62.47,0,Dunbrack
5xo7_1.pdb,0.59219486,-2268.135,-1625.0379999999998,-4.0084549912951495,-3.806471726996151,-75.85,0,QSbio
5xpu_3.pdb,0.9925354,-10606.169,-4533.4956,-6.047441064900784,-6.042269992219215,-442.7,0,Dunbrack
5xq1_1.pdb,0.9924901,-7445.003000000002,-5896.371,-5.6153267890614735,-5.203709966075119,-209.26,0,Dunbrack
5xwe_1.pdb,0.046732772,-1736.4270000000001,-582.6794,-1.9683490277469176,-2.0726599003047923,-27.33,0,QSbio
5xwm_1.pdb,0.2515741,-3076.412000000001,-1151.002,-2.55904978801732,-3.017857103417948,-37.07,0,Dunbrack
5xwm_3.pdb,0.02691033,-2042.842,-93.461075,0.07195326423435497,0.11344922958468648,-35.84,0,Dunbrack
5xwz_2.pdb,0.1052078,-1827.506,-1062.6255,-3.7553236874408142,-4.6915637003894135,-78.58,0,QSbio
5xzw_7.pdb,0.0026995041,-1360.685,1003.18994,-0.28782950266563817,-0.3173839085460812,46.85,0,Dunbrack
5y2f_2.pdb,0.03183436,-1300.2839999999999,-856.0794699999999,-2.6571225978557447,-2.6800894271086557,-0.37,0,Dunbrack
5y3e_2.pdb,0.057393976,-2406.346,-284.40363,-1.9817861333128524,-1.9730280910186264,-48.1,0,Dunbrack
5y4s_6.pdb,0.0025652864,-1697.921,945.7973,-1.4042448825728715,-2.787939313766994,1865.19,0,Dunbrack
5y4t_1.pdb,0.009705756,-746.097,-460.57965,1.8907232269717449,1.9180925813172869,-44.11,0,QSbio
5y5w_17.pdb,0.7695999,-5970.415,-1509.0371,-1.8076658563985613,-1.8136948774913413,-137.19,0,Dunbrack
5y5w_3.pdb,0.056578923,-3349.6679999999997,-966.90607,-2.7790581697526364,-1.2548525327446076,1248.12,0,Dunbrack
5y9h_4.pdb,0.5166609000000001,-1367.1429999999998,-2597.5376,-2.77361433004317,-2.5653180826079933,-57.32,0,Dunbrack
5y9h_6.pdb,0.41018423,-3240.034,-2377.0728,-2.4603193740544858,-2.9561701779899616,208.8,0,Dunbrack
5yfn_4.pdb,0.15124772,-2843.028,-1234.9436,10.610952581522008,10.266580045360282,-47.65,0,Dunbrack
5ygs_6.pdb,0.9916565,-3911.772,-3142.2686,-4.8697200142685135,-5.500999643796973,-70.6,0,Dunbrack
5yii_1.pdb,0.98980844,-2725.026,-4559.492,-2.5065233565948435,-3.0059627567116083,-102.6,0,QSbio
5yii_2.pdb,0.99053395,-2753.123,-4563.25,-2.506551352914269,-3.005949026897212,-104.5,0,Dunbrack
5yij_13.pdb,0.044469345,-2369.694,-757.05945,-4.354560132727274,-4.354566950420652,274.57,0,Dunbrack
5yij_5.pdb,0.003333456,128.167,20.12969,-3.202658426505971,-3.207001124641258,19.52,0,Dunbrack
5yik_15.pdb,0.11564978,-1575.3010000000006,-1262.918,-3.705096294661778,-3.705076885374162,-33.89,0,Dunbrack
5yim_2.pdb,0.01891109,-5086.2,669.41925,-2.3479520326438634,-2.365747273817236,-87.15,0,Dunbrack
5yp1_3.pdb,0.0069348253,-1652.453,-42.199287,0.07336656905273496,1.4437142785811732,-10.02,0,Dunbrack
5yrg_1.pdb,0.016853662,-1724.0810000000001,-734.3507,-2.2001198384696457,-0.7259673441203633,351.09,0,QSbio
5ytb_12.pdb,0.0042358423,102.84299999999999,-53.149956,-6.1400596244843175,-6.1388943128739735,17.81,0,Dunbrack
5z0y_1.pdb,0.05622492,-1649.4379999999999,-1494.3318,-2.383214811930506,-2.38321219842398,1144.03,0,QSbio
5z70_2.pdb,0.22748868,-2192.257,-1070.7678,-4.409691611615704,-4.408854392166182,-57.03,0,QSbio
5zhq_1.pdb,0.43573728,-2572.083,-1353.9858,-3.263404997582272,-3.0012015772972567,-23.26,0,Dunbrack
5zln_1.pdb,0.9915291,-3523.8109999999997,-3952.4172,-5.165635021896146,-4.98722934359178,-77.11,0,Dunbrack
5zmd_1.pdb,0.008677385,-482.202,-592.8071,-2.9973789116107326,-2.1078535994968424,43.78,0,Dunbrack
5znd_3.pdb,0.4776098,-2665.053,-2256.9210000000007,3.976465815340123,3.9747837686064296,-46.08,0,Dunbrack
5ztf_1.pdb,0.0066602826,-2369.257,360.92087,-5.807263403724395,-5.807262016229007,1283.2,0,Dunbrack
5zw3_1.pdb,0.58411425,-5137.481,-5041.758,-6.224460791622622,-5.836260680208692,557.61,0,QSbio
5zyo_2.pdb,0.99263,-18250.75,-8113.8867,-12.511342521381373,-13.602037547151433,-704.39,0,Dunbrack
6a16_5.pdb,0.9396583,-3746.6059999999998,-2138.9011,-5.6444833297072385,-5.6442723039368605,-98.48,0,Dunbrack
6a17_1.pdb,0.992181,-4555.315,-2532.7083,-5.8179001162741875,-5.8281990450091925,-113.81,0,Dunbrack
6a1z_5.pdb,0.003937169,-2512.292,1300.4297,-0.7497126069289906,-0.7494693217782529,846.63,0,Dunbrack
6aeg_3.pdb,0.0021780517,346.05800000000005,-89.48464,-5.616867267118506,-5.605860204909166,4664.47,0,Dunbrack
6aob_1.pdb,0.923162,-2348.4770000000008,-4088.933,-4.033924556966813,-3.5932621410890286,-46.43,0,Dunbrack
6ar4_1.pdb,0.018380288,-502.711,-787.95325,-1.2085363159289255,-1.5384148482221682,-42.19,0,QSbio
6as7_3.pdb,0.01375675,-1103.296,-512.94775,-4.811410379403674,-4.8082898110903205,-34.9,0,Dunbrack
6auj_1.pdb,0.9923183,-8164.394,-6615.7295,-5.0157642504068605,-5.015950590440161,-142.18,0,QSbio
6azh_1.pdb,0.99256074,-7385.203,-6780.0107,-5.62598738739858,-7.1398716639801165,-308.76,0,QSbio
6b5q_7.pdb,0.009575522,-471.225,-1476.8088,-1.6159680063667492,-1.6156381075996322,1001.0,0,Dunbrack
6b72_1.pdb,0.9214023,-4504.347,-1722.7339,-1.3339230027079534,-1.257828288262728,-136.25,0,Dunbrack
6bb8_2.pdb,0.58126295,-2621.991,-1912.0952,-4.111740938283591,-3.917651495477988,-42.83,0,Dunbrack
6beb_5.pdb,0.4417180000000001,-4038.886,-1121.6165,2.8823468756197945,2.88261011420608,-142.5,0,Dunbrack
6bi7_21.pdb,0.011616578,-1774.819,476.83716,0.9730538244741854,1.098902568642453,-41.57,0,Dunbrack
6bm9_1.pdb,0.9925766,-13073.476999999999,-9563.542,-7.276967710652237,-7.303716302857884,-480.54,0,Dunbrack
6bnc_1.pdb,0.41865277,-1923.795,-1818.4077,-0.2579311495618927,-0.7818490681792495,-55.06,0,Dunbrack
6bui_11.pdb,0.0036985048,-372.961,-206.78569,-1.5045432193882209,-1.319003929164585,139.53,0,Dunbrack
6bwy_1.pdb,0.033313937,-1009.3589999999999,-1131.216,1.5998787313591878,1.0762087730577892,-14.5,0,Dunbrack
6cf6_1.pdb,0.9925443000000002,-6072.223000000001,-4910.025,-7.091322662580353,-6.229093549347306,-254.35,0,Dunbrack
